fips	county	filename	state	pop2012	countyGov	cbsa_title_2010	MetroMicro	centralOutlying	RGDPGrowth13	unemGrowth13	jobsGrowth13	HHpriceGrowth13	RGDPGrowthLT	avgUnemLT	jobsGrowthLT	HHpriceGrowthLT	descShortIndustry1	NGDPIndustry1	IShare13_Industry1	AvgWageIndustry1	descShortIndustry2	NGDPIndustry2	IShare13_Industry2	AvgWageIndustry2	descShortIndustry3	NGDPIndustry3	IShare13_Industry3	AvgWageIndustry3	descShortIndustry4	NGDPIndustry4	IShare13_Industry4	AvgWageIndustry4	descShortIndustry5	NGDPIndustry5	IShare13_Industry5	AvgWageIndustry5	RGDP2002	RGDP2003	RGDP2004	RGDP2005	RGDP2006	RGDP2007	RGDP2008	RGDP2009	RGDP2010	RGDP2011	RGDP2012	RGDP2013	peakRGDPyear	troughRGDPyear	stateRGDP2002	stateRGDP2003	stateRGDP2004	stateRGDP2005	stateRGDP2006	stateRGDP2007	stateRGDP2008	stateRGDP2009	stateRGDP2010	stateRGDP2011	stateRGDP2012	stateRGDP2013	peakstateRGDPyear	troughstateRGDPyear	unem2002	unem2003	unem2004	unem2005	unem2006	unem2007	unem2008	unem2009	unem2010	unem2011	unem2012	unem2013	peakunemyear	troughunemyear	stateUnem2002	stateUnem2003	stateUnem2004	stateUnem2005	stateUnem2006	stateUnem2007	stateUnem2008	stateUnem2009	stateUnem2010	stateUnem2011	stateUnem2012	stateUnem2013	peakstateUnemyear	troughstateUnemyear	jobs2002	jobs2003	jobs2004	jobs2005	jobs2006	jobs2007	jobs2008	jobs2009	jobs2010	jobs2011	jobs2012	jobs2013	peakjobsyear	troughjobsyear	stateJobs2002	stateJobs2003	stateJobs2004	stateJobs2005	stateJobs2006	stateJobs2007	stateJobs2008	stateJobs2009	stateJobs2010	stateJobs2011	stateJobs2012	stateJobs2013	peakstateJobsyear	troughstateJobsyear	HHprice2002	HHprice2003	HHprice2004	HHprice2005	HHprice2006	HHprice2007	HHprice2008	HHprice2009	HHprice2010	HHprice2011	HHprice2012	HHprice2013	peakHHpriceyear	troughHHpriceyear	stateHHprice2002	stateHHprice2003	stateHHprice2004	stateHHprice2005	stateHHprice2006	stateHHprice2007	stateHHprice2008	stateHHprice2009	stateHHprice2010	stateHHprice2011	stateHHprice2012	stateHHprice2013	peakstateHHpriceyear	troughstateHHpriceyear	NGDP2013	avgWage2013	fips_num
12107	Putnam County 	PutnamCountyFL	FL	73263	1	Palatka, FL	1	1	-.04223039	-1.53855	.00689049	.10908085	.03344913	5.8766671	.0157866	.07845644	Utilities	339.33727	.17844162	97707.462	Local government	290.13328	.15256754	44523.493	Paper	169.74386	.08926037	50765.809	Real estate	98.60373	.0518511	15749.143	Health care	81.52525	.04287032	47775.828	1.382e+09	1.629e+09	1.622e+09	1.643e+09	1.689e+09	1.740e+09	1.622e+09	1.563e+09	1.636e+09	1.607e+09	1.613e+09	1.544e+09	2007	2013	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	6.54001	5.57126	5.24658	4.24961	3.64239	4.55666	7.36526	11.56882	12.40493	11.73681	11.18068	9.64213	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	19465.4	21310.65	20542.9	20688.69	20800.52	21057.58	19991.85	19184.91	19379.53	18846.36	17840.52	17963.45	2003	2012	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	89687.7	100970.94	121763.71	157508.76	166036.24	156292.18	126162.54	96673.78	91990.94	87752.43	93421.62	103612.13	2006	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	1.902e+09	39015.128	12107
12109	St. Johns County 	St.JohnsCountyFL	FL	202188	1	Jacksonville, FL	2	0	.05879481	-1.31614	.04285945	.08795589	.06878594	3.9903635	.04803619	.0739214	Real estate	844.10727	.14536044	33592.092	Local government	519.28228	.08942359	42437.149	Business services	352.18342	.06064814	55405.567	Food services	309.67742	.05332835	18714.469	Health care	256.23876	.04412588	57427.036	3.278e+09	3.497e+09	3.900e+09	4.314e+09	4.698e+09	4.693e+09	4.563e+09	4.281e+09	4.352e+09	4.434e+09	4.608e+09	4.879e+09	2006	2009	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	4.41686	4.16252	3.62797	3.00351	2.65564	3.14116	5.01585	8.26292	9.21123	8.26448	6.85786	5.54172	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	45552.82	48135.49	50845.58	55297.75	59551.23	61539.28	60494	57136.48	57586.64	58846.68	61716.85	64362	2007	2009	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	163014.36	183283.45	210114.43	244119.61	270623.6	266137.63	245939.8	205388.89	189499.66	177068.08	176882.86	192440.75	2006	2012	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	5.807e+09	39764.241	12109
12111	St. Lucie County 	St.LucieCountyFL	FL	283866	1	Port St. Lucie, FL	2	1	.05759462	-1.63834	.02735949	.11761132	.04098215	9.8905641	.02493608	.08001542	Local government	899.40269	.13248842	42268.672	Real estate	873.98813	.12874467	30731.8	Wholesale:  durables	484.8762	.07142572	55444.564	Health care	368.50311	.05428313	58648.444	Business services	328.14674	.04833835	53283.597	4.691e+09	5.167e+09	5.632e+09	6.089e+09	6.502e+09	6.596e+09	6.244e+09	5.534e+09	5.385e+09	5.300e+09	5.381e+09	5.691e+09	2007	2011	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	7.19394	6.57993	6.20991	4.72602	4.09193	5.53687	8.66333	13.19369	13.93555	12.75536	11.06123	9.42289	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	59798.02	63783.16	67952.24	71009.21	74827.01	76124.37	74528.79	68469.29	67361.52	68032.78	68696.1	70575.59	2007	2010	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	103334.98	130965	169252.98	223560.42	223499.39	196576.97	133647.25	95135.35	88243.53	89157.71	87182.34	97435.97	2005	2012	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	6.789e+09	37960.87	12111
12113	Santa Rosa County 	SantaRosaCountyFL	FL	158512	1	Pensacola-Ferry Pass-Brent, FL	2	1	.03147201	-1.43182	.02694585	.1208741	.04877301	4.3544329	.03502438	.06128244	Real estate	415.58051	.11568642	32651.311	Local government	353.73327	.09846982	40050.777	Business services	224.18568	.06240726	73654.061	Utilities	198.918	.05537341	63273.433	Telecom services	177.42221	.04938957	71870.265	2.228e+09	2.360e+09	2.526e+09	2.903e+09	2.929e+09	2.862e+09	2.701e+09	2.647e+09	2.847e+09	2.943e+09	2.940e+09	3.033e+09	2006	2009	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	5.17207	4.55182	4.28728	3.56261	2.94236	3.54362	5.59683	8.91069	9.29211	8.78124	7.74215	6.31033	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	30307.57	31446.36	32989.03	36099.19	36709.66	36403.27	35226.77	34583.45	34604.72	36207.15	37346.75	38353.09	2006	2009	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	125625.14	130158.1	148272.16	183061.9	186790.92	184293.9	174382.22	163633.56	159912.19	153475.88	155501.88	174298.03	2006	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	3.592e+09	35654.598	12113
12115	Sarasota County 	SarasotaCountyFL	FL	386147	1	North Port-Sarasota-Bradenton, FL	2	1	.01955446	-1.45012	.01029759	.12691958	.03774111	3.8152265	.02481303	.09906634	Real estate	2573.1451	.17422767	53014.212	Business services	1282.6509	.0868483	60356.901	Health care	977.71944	.06620139	56468.219	Local government	869.56419	.0588782	50260.528	Food services	511.0177	.03460101	21478.153	1.138e+10	1.146e+10	1.237e+10	1.337e+10	1.367e+10	1.349e+10	1.305e+10	1.165e+10	1.189e+10	1.214e+10	1.236e+10	1.260e+10	2006	2009	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	4.84869	4.56065	4.00315	3.36055	3.06992	4.35027	7.14555	11.15134	11.90016	10.51578	8.61858	7.16846	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	147004.13	141318.06	148688.96	155595.5	156892.26	152908.3	149338.41	134847.53	136048.35	137656.05	141181.55	142635.38	2006	2009	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	196145.37	228775.89	281315.06	359096.62	342619.48	305840.09	238443.37	174071.59	171952.5	158319.31	174296.28	196417.89	2005	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	1.477e+10	44771.884	12115
12117	Seminole County 	SeminoleCountyFL	FL	430838	1	Orlando-Kissimmee-Sanford, FL	2	1	.05359866	-1.57178	.01014963	.10582353	.06796529	4.4227041	.04574894	.07666275	Real estate	2784.54	.15077163	43253.398	Business services	1387.4657	.07512568	58246.925	Local government	1229.1188	.06655183	39914.843	Banking	999.57654	.05412304	30861.759	Wholesale:  durables	873.6485	.04730455	89189.502	1.253e+10	1.330e+10	1.420e+10	1.572e+10	1.689e+10	1.702e+10	1.645e+10	1.520e+10	1.506e+10	1.481e+10	1.505e+10	1.585e+10	2007	2011	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	5.50293	5.06183	4.18274	3.30294	2.87768	3.48307	5.60602	9.68101	10.50708	9.48844	7.83987	6.26809	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	154791.75	155904.1	162793.33	177122.54	188798.46	190621.52	183999.37	168610.8	165412.32	163710.12	166860.25	168553.82	2007	2011	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	154893.6	167238.05	197174.32	272558.62	309324.04	296963.2	237269.39	167723.8	151273.65	143388.12	154346.02	170679.46	2006	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	1.847e+10	42783.321	12117
12119	Sumter County 	SumterCountyFL	FL	101620	1	The Villages, FL	2	1	.02796636	-1.01173	.04003893	.18972419	.08704663	5.3756665	.06737065	.1032186	Utilities	479.17194	.17566443	41024.773	Federal government	298.28176	.10935009	114320.42	Local government	197.69973	.07247672	29203.084	Real estate	188.98162	.06928066	16280.657	Specialty trade contractors	133.9376	.04910152	42933.48	9.267e+08	9.832e+08	1.055e+09	1.435e+09	1.680e+09	1.919e+09	1.690e+09	1.668e+09	1.860e+09	2.098e+09	2.181e+09	2.242e+09	2007	2009	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	5.82789	5.165	4.48918	3.34116	2.73384	3.38858	5.59668	8.98219	9.78088	8.61574	7.3523	6.34057	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	11192.37	11912	12645.35	16704.94	19408.85	22451.36	20657.27	20085.45	21838.85	24194.7	24351.55	25326.56	2007	2009	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	118977.73	135243	165547.85	217196.01	231823.67	221889.08	182704.53	144047.85	140281.19	135522.86	144796.4	172267.78	2006	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	2.728e+09	37506.019	12119
12121	Suwannee County 	SuwanneeCountyFL	FL	43656	1		0		.00771157	-1.0648	.02102126	.10785197	.04590193	5.6234341	.02068825	.08337411	Food	205.73551	.16679602	29251.203	Local government	120.94822	.09805639	37676.179	Utilities	89.3199	.07241435	31034.35	State government	79.90247	.06477936	32388.48	Agriculture	56.06336	.04545227	4776.5626	8.160e+08	8.290e+08	8.484e+08	8.634e+08	9.338e+08	9.959e+08	8.457e+08	8.830e+08	9.667e+08	9.874e+08	1.000e+09	1.008e+09	2007	2008	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	5.03686	4.56853	4.20762	3.58129	3.17973	3.53587	5.85469	9.50597	10.03536	8.96688	7.73797	6.67317	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	11294.38	11091.24	11262.13	11462.86	11742.58	12649.13	11660.95	12082.93	12978.19	13172.67	13040.13	13314.25	2007	2008	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	87334.66	97997.84	117242.29	151259.03	159641.16	150783.52	121330.89	92215.53	88540.7	85831.46	91594.99	101473.69	2006	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	1.233e+09	28021.895	12121
12123	Taylor County 	TaylorCountyFL	FL	22744	1		0		.04669347	-1.28153	.01705627	.10818777	.02603529	8.8884829	.00603355	.08282615	Paper	107.21432	.15468158	58410.879	Local government	69.33525	.10003222	38192.38	State government	52.83674	.07622928	37781.924	Building construction	48.65323	.07019359	34731.65	Fabricated metal products	27.23399	.03929136	31371.122	5.020e+08	4.846e+08	5.205e+08	5.803e+08	5.938e+08	5.819e+08	5.575e+08	5.269e+08	5.364e+08	5.388e+08	5.463e+08	5.718e+08	2006	2009	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	6.59558	6.6285	5.25815	3.97559	3.87583	4.14516	6.50614	10.57476	11.18659	10.56051	9.31293	8.0314	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	7198.89	6862.3	7268.05	7713.51	7730.95	7874.01	7820.76	7409.58	7431.28	7381.85	7368.55	7494.23	2007	2012	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	83926.13	94780.75	113801.4	145777.25	152762.36	145069.73	118521	90911.32	85889.87	81058.3	85890.02	95182.27	2006	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	6.931e+08	38456.423	12123
12125	Union County 	UnionCountyFL	FL	15212	1		0		.11497692	-1.00173	.01442204	.11105572	.01964591	4.1191829	.00909083	.08448629	Local government	154.44914	.35589761	25572.131	State government	117.35673	.27042546	24993.213	Non-profits	19.16527	.04416259	47190.682	Truck transportation	17.77994	.04097037	29077.951	Agriculture	11.09541	.02556719	0	2.698e+08	2.766e+08	2.796e+08	2.822e+08	2.856e+08	2.975e+08	2.902e+08	2.998e+08	3.020e+08	3.163e+08	3.101e+08	3.458e+08	2009	2009	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	3.77521	3.7201	3.57431	2.96037	2.57583	3.02007	4.81776	7.42434	8.70219	8.06377	7.27959	6.27786	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	4495.27	4416.86	4443	4578.05	4602.66	4607.68	4552.79	4610.23	4597.33	4924.44	5586.59	5667.16	2009	2009	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	91099.01	101963.99	121030.91	153853	161104.54	153132.05	125800.18	97525.16	92939.45	88524.18	94260.97	104729.19	2006	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	4.340e+08	26385.553	12125
12127	Volusia County 	VolusiaCountyFL	FL	496950	1	Deltona-Daytona Beach-Ormond Beach, FL	2	1	.02718225	-1.2296	.02321619	.08556387	.03631482	4.8726271	.02053311	.07559454	Real estate	2579.3595	.16518073	34270.6	Local government	1309.5805	.08386479	42341.536	Health care	996.24489	.06379896	53080.348	Business services	855.30718	.05477339	43238.703	Food services	664.34132	.04254404	18515.853	1.146e+10	1.216e+10	1.298e+10	1.366e+10	1.422e+10	1.427e+10	1.367e+10	1.277e+10	1.274e+10	1.272e+10	1.297e+10	1.332e+10	2007	2011	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	5.52159	5.15257	4.53193	3.63485	3.21051	4.00313	6.56483	10.64097	11.56601	10.52807	8.84077	7.61117	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	156101.66	161024.32	167516.51	173715.64	176749.49	175540.32	169751.31	160038.55	157335.87	157809.59	158690.54	162374.73	2006	2010	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	104983.43	127282.42	152142.41	194947.54	205664.9	191489.61	163674.62	126261.89	115558.27	107022.61	108986.31	118311.6	2006	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	1.562e+10	37691.477	12127
12129	Wakulla County 	WakullaCountyFL	FL	30818	1	Tallahassee, FL	2	0	.05609501	-1.29997	.01788325	.08719096	.06322385	3.8685929	.04687338	.06378929	Local government	84.09115	.17369899	38885.545	State government	51.4116	.10619599	36912.954	Business services	31.89002	.06587214	46455.043	Chemicals	30.547	.063098	40469.608	Utilities	20.42931	.04219886	106841.63	3.421e+08	3.563e+08	3.855e+08	4.165e+08	4.433e+08	4.468e+08	4.488e+08	4.406e+08	4.369e+08	4.017e+08	3.760e+08	3.971e+08	2008	2012	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	4.25791	4.12903	3.43114	2.74234	2.42367	2.89852	4.4841	6.83409	8.31621	8.20415	7.09241	5.79244	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	4656.46	4635.31	4846.16	5298.9	5793.13	6072.26	6115.73	5962.13	5926.27	5612.12	5349.7	5445.37	2008	2012	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	116427.54	117355.52	132226.26	145530.08	161163.35	164870.04	148436.92	137533.52	135935.96	133785.31	138509.89	150586.7	2007	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	4.841e+08	33961.959	12129
12131	Walton County 	WaltonCountyFL	FL	57582	1	Crestview-Fort Walton Beach-Destin, FL	2	1	.0291406	-.76859	.02707034	.14488543	.08913434	4.3966635	.05864327	.10095278	Real estate	724.05367	.28988702	48000.061	Utilities	228.03961	.09129948	55481.222	Local government	188.84623	.07560775	38877.086	Food services	135.97677	.05444058	23056.942	Accommodation	128.98095	.05163968	34892.352	1.213e+09	1.374e+09	1.522e+09	1.795e+09	2.285e+09	2.317e+09	2.080e+09	1.883e+09	1.838e+09	1.976e+09	2.055e+09	2.115e+09	2007	2010	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	4.46688	3.75153	3.41117	2.70528	2.13838	2.6614	4.49015	7.44923	7.91222	6.90955	5.58543	4.81684	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	14223.73	14903.08	16275.98	18503.34	21902.35	22399.4	20931.85	20146.98	20147.27	21012.95	21995.29	22590.71	2007	2009	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	115762.42	132167.74	161325.21	210964.54	225094.73	215934.62	176737.55	135737.81	129079.82	123180.96	131142.24	150142.84	2006	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	2.498e+09	32119.261	12131
12133	Washington County 	WashingtonCountyFL	FL	24892	1		0		-.03295881	-1.28843	.01572146	.10949661	.04099489	5.6394694	.02460254	.09102414	State government	75.22232	.13792767	38663.603	Local government	72.41625	.13278246	40941.924	Wholesale trade: brokers	25.72812	.04717509	19437.478	Sports and performing arts	25.02128	.04587903	37032.988	Agriculture	22.0058	.04034984	1308.4861	3.981e+08	4.122e+08	4.437e+08	4.579e+08	4.822e+08	4.828e+08	4.525e+08	4.536e+08	4.517e+08	4.569e+08	4.619e+08	4.467e+08	2007	2013	5.830e+11	6.104e+11	6.413e+11	6.812e+11	7.079e+11	7.146e+11	6.894e+11	6.486e+11	6.503e+11	6.563e+11	6.723e+11	6.881e+11	2007	2009	6.11281	5.26549	4.45907	3.64422	3.24593	3.8801	6.33622	9.89177	11.15783	10.6059	9.36313	8.0747	2006	2010	5.70833	5.28333	4.65	3.8	3.34167	3.975	6.28333	10.36667	11.28333	10.26667	8.61193	7.22507	2006	2010	6534.58	6511.5	6774.97	6920.9	7202.65	7297.31	7052.52	6754.77	6661.66	6796.83	6539.47	6642.28	2007	2012	7409895.1	7491457.7	7726601	8016045.1	8222237.6	8240707.6	7956034.3	7466595.6	7409123.3	7489197.7	7617089.4	7774378.8	2007	2010	86726.26	97619.01	117391.8	151543.7	160208.8	152347.95	123778.33	95643.68	92637.75	89462.35	95524.97	105984.63	2006	2011	144285.69	162201.97	194135.39	247789.95	259438.11	245435.47	199489.88	153980.18	146943.98	137883.1	146174.62	161801.06	2006	2011	5.454e+08	33033.108	12133
13001	Appling County 	ApplingCountyGA	GA	18368	1		0		.04581196	-.91212	.01840673	.16183341	.0173718	8.0437767	.00598692	.04598818	Utilities	359.44591	.38672228	69646.338	Local government	99.52748	.10708007	33645.407	Health care	36.97892	.03978505	25112.169	Specialty trade contractors	27.22306	.02928887	40907.179	Agriculture	26.42534	.02843061	11973.572	5.963e+08	5.989e+08	6.273e+08	6.643e+08	6.390e+08	6.329e+08	6.669e+08	6.572e+08	6.985e+08	7.128e+08	7.103e+08	7.429e+08	2008	2009	3.377e+11	3.434e+11	3.525e+11	3.632e+11	3.692e+11	3.775e+11	3.739e+11	3.538e+11	3.588e+11	3.663e+11	3.740e+11	3.801e+11	2007	2009	7.45701	6.58919	6.24943	5.82775	5.54139	5.41618	7.03325	9.95492	10.73562	11.0743	10.31547	9.40335	2007	2011	4.84167	4.75833	4.725	5.20833	4.70833	4.625	6.26667	9.78333	10.20833	9.90833	9.04049	8.11562	2007	2010	6917.57	6722.34	6861.48	7429.77	7088.64	7148.37	7388.76	7308.79	7284.79	7311.17	7421.74	7558.35	2005	2006	4069943.7	4040803.8	4090212	4193207.3	4276081.1	4330566.9	4293200.9	4069239.1	4029242.2	4069362.8	4120201.6	4189515	2007	2010	72785.3	75570.22	78516.85	83643.42	86261.12	85927.8	76135.6	65315.44	60975.38	56741.75	59067.78	68626.92	2006	2011	130619.42	135858.86	140555.83	148974.41	152170.39	149755.75	131403.49	113307.76	107371.28	96784.26	98478.66	115156.33	2006	2011	9.295e+08	37652.312	13001
13003	Atkinson County 	AtkinsonCountyGA	GA	8284	1		0		.0383968	-1.18126	.01955666	.14237308	.02544125	6.7725956	.00002301	.04305353	Wood products	26.81051	.15926859	40332.447	Local government	25.39288	.15084712	25232.455	Real estate	12.86775	.07644123	11550.129	Agriculture	11.91423	.07077682	2361.2213	Banking	9.71052	.05768562	20936.931	1.388e+08	1.439e+08	1.390e+08	1.425e+08	1.394e+08	1.346e+08	1.459e+08	1.386e+08	1.405e+08	1.461e+08	1.481e+08	1.538e+08	2008	2009	3.377e+11	3.434e+11	3.525e+11	3.632e+11	3.692e+11	3.775e+11	3.739e+11	3.538e+11	3.588e+11	3.663e+11	3.740e+11	3.801e+11	2007	2009	5.65441	5.94355	7.70016	5.27423	5.36928	5.80769	8.38369	14.73711	16.88236	14.00916	13.3592	12.17794	2005	2010	4.84167	4.75833	4.725	5.20833	4.70833	4.625	6.26667	9.78333	10.20833	9.90833	9.04049	8.11562	2007	2010	2117	2173.7	2049.31	2062.95	2038.37	1908.87	2026.91	1815.48	1727.67	1792.8	1773.82	1808.51	2003	2010	4069943.7	4040803.8	4090212	4193207.3	4276081.1	4330566.9	4293200.9	4069239.1	4029242.2	4069362.8	4120201.6	4189515	2007	2010	53387.06	55050.64	56788.85	60380.93	62156.25	61992.77	55584.7	48525.96	45328.16	41290.7	42618.31	48686.01	2006	2011	130619.42	135858.86	140555.83	148974.41	152170.39	149755.75	131403.49	113307.76	107371.28	96784.26	98478.66	115156.33	2006	2011	1.683e+08	29705.365	13003
